t,v_cmd,w_cmd,v_meas,w_meas,e_v,e_w,left_voltage,right_voltage,x_gt,y_gt,yaw_gt
1.424000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.265547,-0.000000,0.000000
1.424000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.265547,-0.000000,0.000000
1.440000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.268613,-0.000000,0.000000
1.440000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.268613,-0.000000,0.000000
1.456000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.271678,-0.000000,0.000000
1.456000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.271678,-0.000000,0.000000
1.472000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.274744,-0.000000,0.000000
1.472000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.274744,-0.000000,0.000000
1.488000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.277809,-0.000000,0.000000
1.488000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.277809,-0.000000,0.000000
1.504000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.280875,-0.000000,0.000000
1.504000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.280875,-0.000000,0.000000
1.520000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.283940,-0.000000,0.000000
1.520000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.283940,-0.000000,0.000000
1.536000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.287006,-0.000000,0.000000
1.536000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.287006,-0.000000,0.000000
1.552000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.290071,-0.000000,0.000000
1.552000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.290071,-0.000000,0.000000
1.568000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.293137,-0.000000,0.000000
1.568000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.293137,-0.000000,0.000000
1.584000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.296202,-0.000000,0.000000
1.584000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.296202,-0.000000,0.000000
1.600000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.299268,-0.000000,0.000000
